edad,salario,experiencia,antiguedad_empresa,departamento,tipo_contrato,horas_trabajo,satisfaccion_laboral,balance_trabajo_vida,promociones,distancia_trabajo,comentarios_empleado,renuncia,employee_id,employee_name,risk_score,risk_level,recommendation
55,2437,33,23,rrhh,temporal,40,4,2,2,9,siento estabilidad en mi trabajo,1,7029,N/A,0.4865550726738579,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
60,3886,42,11,rrhh,fijo,37,4,2,1,25,no tengo motivacion para seguir en este trabajo,1,7030,N/A,0.5539856049912987,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,1466,15,13,ti,fijo,38,4,5,4,14,estoy motivado y satisfecho con mis proyectos,0,7031,N/A,0.17533118292274,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
53,2987,24,2,ventas,fijo,33,2,1,1,31,no me siento valorado en la empresa,0,7032,N/A,0.41011794621641307,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
50,2344,31,5,ti,fijo,34,3,3,0,16,hay cosas buenas y malas y siento que no hay crecimiento profesional,1,7033,N/A,0.5862854960100645,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
30,835,5,3,ventas,fijo,33,3,3,2,0,el equilibrio entre trabajo y vida es justo ademas considero que el salario es bajo,0,7034,N/A,0.4681033055513268,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
31,1030,10,4,produccion,fijo,54,3,5,2,14,tengo oportunidades limitadas para crecer y me siento muy estresado por la carga laboral,0,7035,N/A,0.3330311604860479,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
50,2317,32,19,ti,temporal,41,5,1,4,25,la carga de trabajo es abrumadora,0,7036,N/A,0.3264285736567553,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
46,1477,16,5,ti,fijo,47,4,4,1,33,no hay oportunidades de crecimiento,1,7037,N/A,0.40934527206945787,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
60,4000,38,19,rrhh,temporal,58,3,4,0,3,la cultura de la empresa es positiva y me siento muy estresado por la carga laboral,1,7038,N/A,0.824040627132204,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
53,3739,28,13,ventas,fijo,60,3,3,4,26,hay tareas repetitivas que no disfruto y me siento muy estresado por la carga laboral,0,7039,N/A,0.2947977249406622,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
27,1606,4,0,rrhh,temporal,44,4,4,0,39,hay un buen ambiente de colaboracion y siento que no hay crecimiento profesional,1,7040,N/A,0.7571773044264976,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
48,2967,25,16,ti,fijo,37,4,2,0,6,estoy orgulloso de lo que hacemos,1,7041,N/A,0.6352043190937541,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
23,1191,0,0,ventas,fijo,40,4,2,0,35,me gusta el ambiente laboral y siento que no hay crecimiento profesional,0,7042,N/A,0.6552794026550148,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
18,1395,0,0,ventas,fijo,43,4,5,0,44,disfruto trabajar en esta empresa,0,7043,N/A,0.297721750606035,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
24,1807,5,3,logistica,temporal,36,5,4,3,28,me gusta el ambiente laboral,1,7044,N/A,0.6754828846539036,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
44,2657,16,0,produccion,fijo,60,2,5,0,47,el liderazgo es deficiente y me siento muy estresado por la carga laboral,1,7045,N/A,0.753159810965128,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
38,1882,19,19,rrhh,fijo,58,2,1,1,20,estoy motivado y satisfecho con mis proyectos,0,7046,N/A,0.46323463505607493,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
45,1949,23,21,logistica,temporal,45,5,4,4,14,estoy motivado y satisfecho con mis proyectos,1,7047,N/A,0.3529095501413782,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
33,1981,15,7,produccion,temporal,52,3,3,0,6,el trabajo es aceptable y me siento muy estresado por la carga laboral y siento que no hay crecimiento profesional,1,7048,N/A,0.6697808516088177,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
40,2696,15,14,logistica,temporal,37,4,3,3,46,siento estabilidad en mi trabajo,0,7049,N/A,0.24358934821533906,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
37,1378,16,11,rrhh,temporal,58,3,1,2,41,siento que mi trabajo no tiene impacto,1,7050,N/A,0.7154445785955524,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
55,3229,37,15,rrhh,temporal,56,3,2,1,27,"algunas tareas son interesantes, otras no tanto y me siento muy estresado por la carga laboral",0,7051,N/A,0.6660524208217113,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
42,1089,17,0,ventas,fijo,40,2,2,0,8,el ambiente laboral es muy malo,1,7052,N/A,0.8261403673730672,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
45,2146,19,2,ventas,fijo,30,5,2,2,29,me siento reconocido por mis esfuerzos,0,7053,N/A,0.3992934397011997,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
22,1545,0,0,finanzas,temporal,46,2,4,0,50,me siento sobrecargado y desmotivado y siento que no hay crecimiento profesional,1,7054,N/A,0.6908072122601809,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
38,2053,16,11,ti,fijo,36,4,5,0,31,estoy satisfecho con las condiciones laborales,0,7055,N/A,0.35030114704805104,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
35,1185,6,3,produccion,fijo,47,2,1,0,43,estoy satisfecho con las condiciones laborales,1,7056,N/A,0.8424207762844027,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
23,686,2,1,finanzas,temporal,41,1,4,0,12,trabajo en proyectos que me interesan,1,7057,N/A,0.8189749477188965,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
46,2717,18,1,produccion,temporal,49,4,3,0,45,me siento parte de un buen equipo y siento que no hay crecimiento profesional,0,7058,N/A,0.23876131050872837,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
36,1949,10,8,produccion,fijo,57,3,5,3,32,"a veces me siento motivado, a veces no y me siento muy estresado por la carga laboral",0,7059,N/A,0.4672378647239324,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
50,3347,28,2,ti,fijo,51,2,5,1,1,mi jefe no apoya mi desarrollo profesional y me siento muy estresado por la carga laboral,0,7060,N/A,0.2892487375775516,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
18,1768,0,0,produccion,fijo,50,3,4,0,19,"el ambiente es regular, podria mejorar",1,7061,N/A,0.5487583428069637,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
20,1829,0,0,produccion,temporal,34,3,3,0,44,"algunas tareas son interesantes, otras no tanto",1,7062,N/A,0.721506458112529,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
59,3409,40,30,logistica,temporal,56,4,5,2,21,mi jefe no apoya mi desarrollo profesional,1,7063,N/A,0.5870446196637367,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
38,3159,20,19,ventas,fijo,35,2,4,0,34,siento que mis habilidades no se aprovechan,0,7064,N/A,0.6097028129506329,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
52,2256,32,30,ventas,fijo,55,3,3,3,25,"algunas tareas son interesantes, otras no tanto",0,7065,N/A,0.3586005952623346,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
58,2999,30,19,ventas,temporal,52,4,4,4,2,me siento reconocido por mis esfuerzos,0,7066,N/A,0.29257718592364196,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
57,3175,39,0,ti,fijo,31,4,3,0,40,no hay oportunidades de crecimiento,0,7067,N/A,0.18691566283079578,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
20,800,0,0,ventas,fijo,41,2,1,0,50,la carga de trabajo es abrumadora ademas considero que el salario es bajo y siento que no hay crecimiento profesional,1,7068,N/A,0.8029809908273984,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
42,2582,20,4,finanzas,temporal,40,3,2,0,20,me esfuerzo por mejorar en mi puesto,0,7069,N/A,0.44235514969542616,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
55,2666,31,4,finanzas,fijo,33,3,4,1,28,"el ambiente es regular, podria mejorar",0,7070,N/A,0.4306111246956517,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
37,1831,13,1,finanzas,temporal,36,3,4,1,50,mi experiencia es promedio,0,7071,N/A,0.3533791924083063,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
51,3214,27,14,ti,fijo,34,5,4,4,0,no confio en la direccion de la empresa,1,7072,N/A,0.23633800089525617,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
38,3182,16,0,rrhh,fijo,40,4,4,0,20,la empresa tiene potencial de mejora y siento que no hay crecimiento profesional,0,7073,N/A,0.14156692467510748,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
40,1172,18,4,rrhh,fijo,59,2,1,2,46,no confio en la direccion de la empresa,1,7074,N/A,0.8186085473351381,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
23,1764,0,0,finanzas,fijo,57,1,2,0,4,no me siento valorado en la empresa y siento que no hay crecimiento profesional,1,7075,N/A,0.8194553821535075,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
30,1481,12,6,rrhh,temporal,45,4,2,1,42,me siento parte de un buen equipo,1,7076,N/A,0.6900786430351467,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
40,3162,22,10,produccion,temporal,39,3,5,2,2,"el equipo es bueno, pero la gestion necesita mejorar",0,7077,N/A,0.2574887044308178,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
26,2138,6,1,ti,temporal,60,3,1,0,25,"a veces me siento motivado, a veces no y me siento muy estresado por la carga laboral y siento que no hay crecimiento profesional",1,7078,N/A,0.7684054162035406,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
34,1860,12,9,finanzas,temporal,38,4,2,3,43,hay un buen ambiente de colaboracion,0,7079,N/A,0.38093411867789534,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
19,1023,0,0,logistica,fijo,35,4,2,0,27,estoy orgulloso de lo que hacemos,1,7080,N/A,0.6066291742402513,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,2425,14,1,finanzas,fijo,42,3,3,0,35,"estoy aprendiendo cosas nuevas, pero hay desafios",0,7081,N/A,0.4464924023284487,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,1718,8,7,finanzas,temporal,33,4,3,2,34,el liderazgo de mi equipo es excelente,0,7082,N/A,0.32051871685511807,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
24,921,1,0,produccion,fijo,40,3,1,0,44,el equilibrio entre trabajo y vida es justo ademas considero que el salario es bajo,1,7083,N/A,0.7365569466179785,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
59,4000,39,4,logistica,temporal,40,5,1,4,20,mi equipo y mi jefe me apoyan mucho,0,7084,N/A,0.2569053321037051,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
59,3518,34,30,ventas,temporal,57,3,2,4,22,me siento sobrecargado y desmotivado y me siento muy estresado por la carga laboral,1,7085,N/A,0.47932926354011396,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
37,1752,16,15,finanzas,fijo,59,2,3,4,1,la carga de trabajo es abrumadora y me siento muy estresado por la carga laboral,0,7086,N/A,0.34544464488230975,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
26,933,1,1,logistica,fijo,45,3,3,1,46,el equilibrio entre trabajo y vida es justo ademas considero que el salario es bajo,0,7087,N/A,0.3006829256342741,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
34,1914,15,8,rrhh,temporal,55,2,2,0,4,siento que mi esfuerzo no siempre se reconoce,1,7088,N/A,0.7106260094798519,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
44,1839,26,1,ventas,temporal,49,2,2,1,2,la carga de trabajo es abrumadora,1,7089,N/A,0.7009530013154833,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
19,1021,0,0,produccion,fijo,58,1,5,0,8,mi jefe no apoya mi desarrollo profesional y me siento muy estresado por la carga laboral,0,7090,N/A,0.4598717238229921,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
53,2221,28,9,finanzas,fijo,48,4,4,3,40,mi equipo y mi jefe me apoyan mucho,1,7091,N/A,0.3569997300468742,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
36,2212,8,1,ventas,fijo,58,3,1,1,21,hay cosas buenas y malas y me siento muy estresado por la carga laboral,1,7092,N/A,0.7761362322468903,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
34,2734,15,4,finanzas,temporal,59,2,1,3,19,no hay reconocimiento al esfuerzo,1,7093,N/A,0.5817650877712811,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
22,1604,0,0,finanzas,fijo,35,2,5,0,40,no me siento valorado en la empresa,0,7094,N/A,0.40152885442020103,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
56,2464,31,16,produccion,temporal,53,2,3,4,35,hay falta de comunicacion en el equipo,0,7095,N/A,0.444983685222656,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
35,2519,15,10,rrhh,fijo,46,3,4,0,3,"el equipo es bueno, pero la gestion necesita mejorar",0,7096,N/A,0.3653042393043084,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
24,1191,0,0,produccion,fijo,60,1,3,0,33,siento que mi esfuerzo no se reconoce y me siento muy estresado por la carga laboral,1,7097,N/A,0.8546246467296655,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
34,2262,10,4,produccion,temporal,47,3,5,2,31,me siento sobrecargado y desmotivado,1,7098,N/A,0.34998625087489044,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
56,3103,31,20,rrhh,temporal,33,4,5,2,14,me siento sobrecargado y desmotivado,1,7099,N/A,0.3504811214899023,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
53,3215,25,23,ventas,fijo,52,2,5,2,14,no hay oportunidades de crecimiento,0,7100,N/A,0.36827018023676095,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
57,2896,30,5,produccion,fijo,57,3,1,3,16,"estoy aprendiendo cosas nuevas, pero hay desafios y me siento muy estresado por la carga laboral",1,7101,N/A,0.675548526520241,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
21,1494,3,2,finanzas,temporal,47,3,1,2,41,mi jefe no apoya mi desarrollo profesional,1,7102,N/A,0.6595290785190235,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
55,2286,31,21,produccion,fijo,40,3,3,0,29,me siento reconocido por mis esfuerzos,1,7103,N/A,0.6741515579228748,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
42,2546,24,15,rrhh,fijo,41,3,2,0,35,no recibo retroalimentacion suficiente,1,7104,N/A,0.695962535112121,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
22,531,0,0,ventas,fijo,39,3,1,0,12,cumplo mis funciones sin mayor inconveniente ademas considero que el salario es bajo,1,7105,N/A,0.785805802167003,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
47,2281,25,4,rrhh,temporal,57,4,4,2,5,estoy motivado y satisfecho con mis proyectos y me siento muy estresado por la carga laboral,0,7106,N/A,0.17508448637591076,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
29,941,9,4,finanzas,temporal,53,2,4,3,30,me siento estancado profesionalmente y me siento muy estresado por la carga laboral,1,7107,N/A,0.80372076306571,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
21,852,3,3,ventas,temporal,32,2,4,1,19,no tengo motivacion para seguir en este trabajo ademas considero que el salario es bajo,1,7108,N/A,0.6200921396872922,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
41,2221,21,15,produccion,fijo,44,3,5,4,15,la empresa tiene potencial de mejora,1,7109,N/A,0.3954344975049672,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
46,3360,26,16,ventas,temporal,47,3,3,2,19,hay estabilidad pero falta innovacion,1,7110,N/A,0.4865769644074128,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
26,2035,5,0,produccion,temporal,45,4,5,0,1,me siento reconocido por mis esfuerzos y siento que no hay crecimiento profesional,1,7111,N/A,0.7164688233835389,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
21,1409,0,0,produccion,fijo,36,2,4,0,15,el ambiente laboral es muy malo,1,7112,N/A,0.6339221240393019,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
41,1436,18,1,ti,fijo,40,3,4,0,34,siento que algunos procesos son confusos,1,7113,N/A,0.4844120950251295,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
31,1772,7,2,produccion,temporal,57,3,5,2,18,"no es el mejor trabajo, pero tampoco el peor y me siento muy estresado por la carga laboral",1,7114,N/A,0.6745869012843413,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
22,1831,0,0,produccion,fijo,39,3,4,0,38,el trabajo cumple con lo esperado y siento que no hay crecimiento profesional,1,7115,N/A,0.6115430176060066,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
35,2335,11,0,produccion,fijo,38,2,4,0,35,la carga de trabajo es abrumadora,0,7116,N/A,0.3949147511251754,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
59,3212,35,1,ti,fijo,49,2,3,1,31,no hay reconocimiento al esfuerzo,1,7117,N/A,0.6444114528205663,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
36,2008,15,10,ventas,fijo,47,4,4,4,46,siento estabilidad en mi trabajo,0,7118,N/A,0.3461576929016986,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
29,1027,0,0,ti,temporal,54,1,5,0,34,me siento sobrecargado y desmotivado y me siento muy estresado por la carga laboral,1,7119,N/A,0.7984686399598759,Alto,"1. Reunión inmediata con RRHH
2. Ajustar carga laboral
3. Crear plan de retención"
35,984,10,0,logistica,fijo,55,1,5,0,3,hay falta de comunicacion en el equipo ademas considero que el salario es bajo,1,7120,N/A,0.654112809478875,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
34,1175,8,8,rrhh,fijo,50,3,2,1,32,el trabajo es aceptable,0,7121,N/A,0.4351305672430136,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
47,3066,28,26,produccion,fijo,42,4,4,2,5,me siento parte de un buen equipo,0,7122,N/A,0.26710547997087936,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
41,1946,18,5,ti,fijo,55,3,2,2,31,"el ambiente es regular, podria mejorar y me siento muy estresado por la carga laboral",1,7123,N/A,0.6657570614480699,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
28,2281,7,2,logistica,fijo,52,3,5,1,2,siento que mis habilidades no se aprovechan,1,7124,N/A,0.6360769873570682,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
52,1593,23,7,ti,fijo,39,3,2,4,20,trabajo en proyectos que me interesan,0,7125,N/A,0.31300269188609475,Bajo,"1. Mantener monitoreo
2. Reforzar motivación y reconocimiento"
40,2503,19,12,logistica,fijo,50,3,4,0,39,siento que algunos procesos son confusos,0,7126,N/A,0.4701724074012633,Medio,"1. Seguimiento con liderazgo
2. Revisar satisfacción laboral"
